18        ; Number of general header lines after this line
v1.0      ; TOLNet standardized format version for profile data
15        ; Number of profiles in this file
14        ; Number of data columns for all profiles
ALT, m, Altitude above sea level (center of sampling bin)                 ; Column 1
O3ND, molec.m-3, Ozone number density (measured)                          ; Column 2
O3NDUncert, molec.m-3, Ozone number density combined standard uncertainty ; Column 3
O3NDResol, m, Ozone number density standardized vertical resolution ; Column 4
Precision, %, Measurement precision                                       ; Column 5
ChRange, #, Channel range (1.0 to N.0, nearest-field to farthest-field)   ; Column 6
O3MR, ppbv, Ozone mixing ratio (derived)                                  ; Column 7
O3MRUncert, ppbv, Ozone mixing ratio combined standard uncertainty        ; Column 8
Press, hPa, Air pressure used to derive ozone mixing ratio                ; Column 9
PressUncert, hPa, Air pressure standard uncertainty                       ; Column 10
Temp, K, Air temperature used to derive ozone mixing ratio                ; Column 11
TempUncert, K, air temperature ratio standard uncertainty                 ; Column 12
AirND, molec.m-3, air number density used to derive ozone mixing ratio    ; Column 13
AirNDUncert, molec.m-3, Air number density standard uncertainty           ; Column 14
-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999 ; Missing data values
5                                                           ; Number of general comments lines
NASA LaRC Mobile Ozone Lidar                                ; INSTRUMENT NAME
REDACTED REDACTED, NASA LaRC, REDACTED@REDACTED.COM         ; PI AND CONTACT INFO
JPL-TTM                                                     ; SITE NAME
-117.68300, 34.38330, 2285.00                               ; SITE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m) 
R0                                                          ; DATA REVISION # (if value >0 then provide text below)
#BEGIN PROFILE ;-------------------------------------------------------------------------------------------
13                                      ; Number of data header lines
667                                     ; NUMBER OF DATA LINES IN THIS PROFILE
2017-05-05, 19:37:29                    ; DATA PROCESSING DATE, TIME
LMOLparallel, O3 DIAL, 2016 Oct 17, (Contact G. Redacted Redacted.P.Redacted@Redacted.com); DATA PROCESSING VERSION
NOMINAL                                 ; RESULTS QUALITY (NOMINAL, FAIR, POOR)
2016-08-16, 19:31:50                    ; PROFILE DATE, TIME (UT) START
2016-08-16, 19:41:50                    ; PROFILE DATE, TIME (UT) END
2016-08-16, 19:36:50                    ; PROFILE DATE, TIME (UT) MEAN
Standard atmosphere monthly averaged number densities; SOURCE OF A PRIORI Press, Temp, AirND USED TO DERIVE OZONE MIXING RATIO
2017-05-05, 19:37:29                    ; SOURCE DATE, TIME (UT)
-117.68300, 34.38330, 2285.00           ; SOURCE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m)
Please check the README file for additional comments and external data acknowledgement.; OPERATOR COMMENTS
Contact Operator for further detail on processing and data quality.; OPERATOR COMMENTS
ALT, O3ND, O3NDUncert, O3NDResol, Precision, ChRange, O3MR, O3MRUncert, Press, PressUncert, Temp, TempUncert, AirND, AirNDUncert ; Data variables short names for easy visual identification of data columns (separated by commas)
6852.5, 4.129e+17, 4.025e+16, 1755.4, 1.17, 4.00, 33.61, 3.28, 4.451e+02, 2.225e+01, 2.621e+02, 1.310e+01, 1.228e+25, 6.142e+23,
6867.5, 4.140e+17, 4.018e+16, 1772.4, 1.17, 4.00, 33.75, 3.28, 4.442e+02, 2.221e+01, 2.620e+02, 1.310e+01, 1.226e+25, 6.132e+23,
6882.5, 4.141e+17, 4.010e+16, 1789.3, 1.17, 4.00, 33.81, 3.28, 4.433e+02, 2.216e+01, 2.619e+02, 1.309e+01, 1.225e+25, 6.123e+23,
6897.5, 4.131e+17, 4.001e+16, 1812.7, 1.17, 4.00, 33.79, 3.27, 4.424e+02, 2.212e+01, 2.618e+02, 1.309e+01, 1.223e+25, 6.113e+23,
6912.5, 4.120e+17, 3.991e+16, 1836.0, 1.17, 4.00, 33.75, 3.27, 4.415e+02, 2.207e+01, 2.617e+02, 1.308e+01, 1.221e+25, 6.103e+23,
6927.5, 4.109e+17, 3.982e+16, 1859.3, 1.17, 4.00, 33.72, 3.27, 4.406e+02, 2.203e+01, 2.616e+02, 1.308e+01, 1.219e+25, 6.093e+23,
6942.5, 4.096e+17, 3.972e+16, 1884.8, 1.17, 4.00, 33.66, 3.27, 4.397e+02, 2.198e+01, 2.615e+02, 1.307e+01, 1.217e+25, 6.083e+23,
6957.5, 4.085e+17, 3.963e+16, 1910.2, 1.17, 4.00, 33.64, 3.26, 4.388e+02, 2.194e+01, 2.614e+02, 1.307e+01, 1.215e+25, 6.073e+23,
6972.5, 4.087e+17, 3.955e+16, 1931.5, 1.17, 4.00, 33.71, 3.26, 4.377e+02, 2.189e+01, 2.614e+02, 1.307e+01, 1.212e+25, 6.059e+23,
6987.5, 4.096e+17, 3.950e+16, 1948.4, 1.17, 4.00, 33.85, 3.27, 4.369e+02, 2.185e+01, 2.613e+02, 1.306e+01, 1.210e+25, 6.050e+23,
7002.5, 4.104e+17, 3.946e+16, 1969.6, 1.17, 4.00, 33.96, 3.27, 4.361e+02, 2.181e+01, 2.612e+02, 1.306e+01, 1.208e+25, 6.041e+23,
7017.5, 4.103e+17, 3.940e+16, 1995.1, 1.17, 4.00, 34.01, 3.27, 4.353e+02, 2.177e+01, 2.610e+02, 1.305e+01, 1.207e+25, 6.033e+23,
7032.5, 4.102e+17, 3.935e+16, 2020.6, 1.17, 4.00, 34.04, 3.27, 4.345e+02, 2.173e+01, 2.609e+02, 1.305e+01, 1.205e+25, 6.024e+23,
7047.5, 4.109e+17, 3.931e+16, 2041.8, 1.17, 4.00, 34.15, 3.27, 4.337e+02, 2.169e+01, 2.608e+02, 1.304e+01, 1.203e+25, 6.015e+23,
7062.5, 4.121e+17, 3.929e+16, 2067.2, 1.16, 4.00, 34.30, 3.27, 4.329e+02, 2.165e+01, 2.607e+02, 1.303e+01, 1.201e+25, 6.007e+23,
7077.5, 4.128e+17, 3.926e+16, 2088.4, 1.16, 4.00, 34.41, 3.27, 4.321e+02, 2.161e+01, 2.606e+02, 1.303e+01, 1.200e+25, 5.998e+23,
7092.5, 4.135e+17, 3.923e+16, 2105.4, 1.17, 4.00, 34.52, 3.28, 4.313e+02, 2.157e+01, 2.604e+02, 1.302e+01, 1.198e+25, 5.989e+23,
7107.5, 4.140e+17, 3.921e+16, 2113.9, 1.17, 4.00, 34.61, 3.28, 4.305e+02, 2.153e+01, 2.603e+02, 1.302e+01, 1.196e+25, 5.981e+23,
7122.5, 4.150e+17, 3.919e+16, 2116.0, 1.18, 4.00, 34.74, 3.28, 4.297e+02, 2.149e+01, 2.602e+02, 1.301e+01, 1.194e+25, 5.972e+23,
7137.5, 4.161e+17, 3.918e+16, 2116.0, 1.19, 4.00, 34.89, 3.29, 4.289e+02, 2.144e+01, 2.601e+02, 1.300e+01, 1.193e+25, 5.963e+23,
7152.5, 4.168e+17, 3.916e+16, 2116.0, 1.20, 4.00, 35.00, 3.29, 4.281e+02, 2.140e+01, 2.600e+02, 1.300e+01, 1.191e+25, 5.955e+23,
7167.5, 4.161e+17, 3.912e+16, 2116.0, 1.22, 4.00, 34.99, 3.29, 4.273e+02, 2.136e+01, 2.598e+02, 1.299e+01, 1.189e+25, 5.946e+23,
7182.5, 4.150e+17, 3.908e+16, 2116.0, 1.23, 4.00, 34.95, 3.29, 4.265e+02, 2.132e+01, 2.597e+02, 1.299e+01, 1.188e+25, 5.938e+23,
7197.5, 4.143e+17, 3.904e+16, 2116.0, 1.24, 4.00, 34.94, 3.29, 4.257e+02, 2.128e+01, 2.596e+02, 1.298e+01, 1.186e+25, 5.929e+23,
7212.5, 4.145e+17, 3.902e+16, 2116.0, 1.26, 4.00, 35.00, 3.30, 4.249e+02, 2.124e+01, 2.595e+02, 1.297e+01, 1.184e+25, 5.920e+23,
7227.5, 4.137e+17, 3.899e+16, 2116.0, 1.27, 4.00, 34.99, 3.30, 4.241e+02, 2.120e+01, 2.594e+02, 1.297e+01, 1.182e+25, 5.912e+23,
7242.5, 4.126e+17, 3.895e+16, 2116.0, 1.29, 4.00, 34.95, 3.30, 4.233e+02, 2.116e+01, 2.592e+02, 1.296e+01, 1.181e+25, 5.903e+23,
7257.5, 4.124e+17, 3.893e+16, 2116.0, 1.30, 4.00, 34.98, 3.30, 4.225e+02, 2.112e+01, 2.591e+02, 1.296e+01, 1.179e+25, 5.894e+23,
7272.5, 4.130e+17, 3.893e+16, 2116.0, 1.31, 4.00, 35.09, 3.31, 4.217e+02, 2.108e+01, 2.590e+02, 1.295e+01, 1.177e+25, 5.886e+23,
7287.5, 4.133e+17, 3.893e+16, 2116.0, 1.32, 4.00, 35.16, 3.31, 4.209e+02, 2.104e+01, 2.589e+02, 1.294e+01, 1.175e+25, 5.877e+23,
7302.5, 4.131e+17, 3.891e+16, 2116.0, 1.34, 4.00, 35.20, 3.32, 4.201e+02, 2.100e+01, 2.588e+02, 1.294e+01, 1.174e+25, 5.868e+23,
7317.5, 4.118e+17, 3.888e+16, 2116.0, 1.35, 4.00, 35.14, 3.32, 4.193e+02, 2.096e+01, 2.586e+02, 1.293e+01, 1.172e+25, 5.860e+23,
7332.5, 4.100e+17, 3.885e+16, 2116.0, 1.37, 4.00, 35.04, 3.32, 4.185e+02, 2.092e+01, 2.585e+02, 1.293e+01, 1.170e+25, 5.851e+23,
7347.5, 4.087e+17, 3.882e+16, 2116.0, 1.39, 4.00, 34.98, 3.32, 4.177e+02, 2.088e+01, 2.584e+02, 1.292e+01, 1.168e+25, 5.842e+23,
7362.5, 4.076e+17, 3.880e+16, 2116.0, 1.40, 4.00, 34.93, 3.33, 4.169e+02, 2.084e+01, 2.583e+02, 1.291e+01, 1.167e+25, 5.834e+23,
7377.5, 4.059e+17, 3.878e+16, 2116.0, 1.42, 4.00, 34.84, 3.33, 4.161e+02, 2.080e+01, 2.582e+02, 1.291e+01, 1.165e+25, 5.825e+23,
7392.5, 4.043e+17, 3.875e+16, 2116.0, 1.44, 4.00, 34.76, 3.33, 4.153e+02, 2.076e+01, 2.580e+02, 1.290e+01, 1.163e+25, 5.816e+23,
7407.5, 4.028e+17, 3.873e+16, 2116.0, 1.46, 4.00, 34.68, 3.34, 4.145e+02, 2.072e+01, 2.579e+02, 1.290e+01, 1.162e+25, 5.808e+23,
7422.5, 4.019e+17, 3.872e+16, 2116.0, 1.48, 4.00, 34.65, 3.34, 4.137e+02, 2.068e+01, 2.578e+02, 1.289e+01, 1.160e+25, 5.799e+23,
7437.5, 4.006e+17, 3.871e+16, 2116.0, 1.49, 4.00, 34.59, 3.34, 4.129e+02, 2.064e+01, 2.577e+02, 1.288e+01, 1.158e+25, 5.790e+23,
7452.5, 4.004e+17, 3.872e+16, 2116.0, 1.51, 4.00, 34.62, 3.35, 4.121e+02, 2.060e+01, 2.575e+02, 1.288e+01, 1.156e+25, 5.782e+23,
7467.5, 4.008e+17, 3.875e+16, 2116.0, 1.52, 4.00, 34.72, 3.36, 4.113e+02, 2.056e+01, 2.574e+02, 1.287e+01, 1.155e+25, 5.773e+23,
7482.5, 4.019e+17, 3.879e+16, 2116.0, 1.54, 4.00, 34.86, 3.37, 4.105e+02, 2.052e+01, 2.573e+02, 1.287e+01, 1.153e+25, 5.764e+23,
7497.5, 4.027e+17, 3.883e+16, 2116.0, 1.55, 4.00, 34.98, 3.37, 4.097e+02, 2.048e+01, 2.572e+02, 1.286e+01, 1.151e+25, 5.756e+23,
7512.5, 4.023e+17, 3.885e+16, 2116.0, 1.57, 4.00, 35.00, 3.38, 4.089e+02, 2.044e+01, 2.571e+02, 1.285e+01, 1.149e+25, 5.747e+23,
7527.5, 4.003e+17, 3.884e+16, 2116.0, 1.59, 4.00, 34.88, 3.38, 4.081e+02, 2.040e+01, 2.569e+02, 1.285e+01, 1.148e+25, 5.738e+23,
7542.5, 3.978e+17, 3.881e+16, 2116.0, 1.61, 4.00, 34.71, 3.39, 4.072e+02, 2.036e+01, 2.568e+02, 1.284e+01, 1.146e+25, 5.730e+23,
7557.5, 3.969e+17, 3.883e+16, 2116.0, 1.63, 4.00, 34.68, 3.39, 4.064e+02, 2.032e+01, 2.567e+02, 1.284e+01, 1.144e+25, 5.721e+23,
7572.5, 3.970e+17, 3.886e+16, 2116.0, 1.64, 4.00, 34.75, 3.40, 4.056e+02, 2.028e+01, 2.566e+02, 1.283e+01, 1.142e+25, 5.712e+23,
7587.5, 3.965e+17, 3.889e+16, 2116.0, 1.66, 4.00, 34.75, 3.41, 4.048e+02, 2.024e+01, 2.565e+02, 1.282e+01, 1.141e+25, 5.704e+23,
7602.5, 3.950e+17, 3.890e+16, 2116.0, 1.68, 4.00, 34.68, 3.42, 4.040e+02, 2.020e+01, 2.563e+02, 1.282e+01, 1.139e+25, 5.695e+23,
7617.5, 3.922e+17, 3.888e+16, 2116.0, 1.71, 4.00, 34.48, 3.42, 4.032e+02, 2.016e+01, 2.562e+02, 1.281e+01, 1.137e+25, 5.686e+23,
7632.5, 3.902e+17, 3.888e+16, 2116.0, 1.73, 4.00, 34.36, 3.42, 4.024e+02, 2.012e+01, 2.561e+02, 1.280e+01, 1.136e+25, 5.678e+23,
7647.5, 3.886e+17, 3.889e+16, 2116.0, 1.75, 4.00, 34.27, 3.43, 4.016e+02, 2.008e+01, 2.560e+02, 1.280e+01, 1.134e+25, 5.669e+23,
7662.5, 3.867e+17, 3.890e+16, 2116.0, 1.78, 4.00, 34.16, 3.44, 4.008e+02, 2.004e+01, 2.559e+02, 1.279e+01, 1.132e+25, 5.660e+23,
7677.5, 3.852e+17, 3.892e+16, 2116.0, 1.80, 4.00, 34.07, 3.44, 4.000e+02, 2.000e+01, 2.557e+02, 1.279e+01, 1.130e+25, 5.652e+23,
7692.5, 3.839e+17, 3.894e+16, 2116.0, 1.82, 4.00, 34.02, 3.45, 3.992e+02, 1.996e+01, 2.556e+02, 1.278e+01, 1.129e+25, 5.643e+23,
7707.5, 3.825e+17, 3.897e+16, 2116.0, 1.84, 4.00, 33.95, 3.46, 3.984e+02, 1.992e+01, 2.555e+02, 1.277e+01, 1.127e+25, 5.634e+23,
7722.5, 3.819e+17, 3.901e+16, 2116.0, 1.86, 4.00, 33.95, 3.47, 3.976e+02, 1.988e+01, 2.554e+02, 1.277e+01, 1.125e+25, 5.626e+23,
7737.5, 3.818e+17, 3.906e+16, 2116.0, 1.88, 4.00, 33.99, 3.48, 3.968e+02, 1.984e+01, 2.553e+02, 1.276e+01, 1.123e+25, 5.617e+23,
7752.5, 3.807e+17, 3.909e+16, 2116.0, 1.90, 4.00, 33.94, 3.49, 3.960e+02, 1.980e+01, 2.551e+02, 1.276e+01, 1.122e+25, 5.609e+23,
7767.5, 3.789e+17, 3.912e+16, 2116.0, 1.93, 4.00, 33.83, 3.49, 3.952e+02, 1.976e+01, 2.550e+02, 1.275e+01, 1.120e+25, 5.600e+23,
7782.5, 3.776e+17, 3.916e+16, 2116.0, 1.95, 4.00, 33.77, 3.50, 3.944e+02, 1.972e+01, 2.549e+02, 1.274e+01, 1.118e+25, 5.591e+23,
7797.5, 3.761e+17, 3.919e+16, 2116.0, 1.97, 4.00, 33.69, 3.51, 3.936e+02, 1.968e+01, 2.548e+02, 1.274e+01, 1.117e+25, 5.583e+23,
7812.5, 3.739e+17, 3.922e+16, 2116.0, 2.00, 4.00, 33.54, 3.52, 3.928e+02, 1.964e+01, 2.547e+02, 1.273e+01, 1.115e+25, 5.574e+23,
7827.5, 3.722e+17, 3.925e+16, 2116.0, 2.03, 4.00, 33.44, 3.53, 3.920e+02, 1.960e+01, 2.545e+02, 1.273e+01, 1.113e+25, 5.565e+23,
7842.5, 3.722e+17, 3.933e+16, 2116.0, 2.05, 4.00, 33.49, 3.54, 3.912e+02, 1.956e+01, 2.544e+02, 1.272e+01, 1.111e+25, 5.557e+23,
7857.5, 3.738e+17, 3.944e+16, 2116.0, 2.06, 4.00, 33.69, 3.56, 3.904e+02, 1.952e+01, 2.543e+02, 1.271e+01, 1.110e+25, 5.548e+23,
7872.5, 3.738e+17, 3.952e+16, 2116.0, 2.08, 4.00, 33.74, 3.57, 3.896e+02, 1.948e+01, 2.542e+02, 1.271e+01, 1.108e+25, 5.539e+23,
7887.5, 3.721e+17, 3.956e+16, 2116.0, 2.11, 4.00, 33.64, 3.58, 3.888e+02, 1.944e+01, 2.540e+02, 1.270e+01, 1.106e+25, 5.531e+23,
7902.5, 3.694e+17, 3.959e+16, 2116.0, 2.14, 4.00, 33.45, 3.59, 3.880e+02, 1.940e+01, 2.539e+02, 1.270e+01, 1.104e+25, 5.522e+23,
7917.5, 3.682e+17, 3.965e+16, 2116.0, 2.16, 4.00, 33.40, 3.60, 3.872e+02, 1.936e+01, 2.538e+02, 1.269e+01, 1.103e+25, 5.513e+23,
7932.5, 3.679e+17, 3.973e+16, 2116.0, 2.19, 4.00, 33.42, 3.61, 3.864e+02, 1.932e+01, 2.537e+02, 1.268e+01, 1.101e+25, 5.505e+23,
7947.5, 3.673e+17, 3.981e+16, 2116.0, 2.21, 4.00, 33.42, 3.62, 3.856e+02, 1.928e+01, 2.536e+02, 1.268e+01, 1.099e+25, 5.496e+23,
7962.5, 3.660e+17, 3.988e+16, 2116.0, 2.24, 4.00, 33.35, 3.63, 3.848e+02, 1.924e+01, 2.534e+02, 1.267e+01, 1.097e+25, 5.487e+23,
7977.5, 3.642e+17, 3.994e+16, 2116.0, 2.27, 4.00, 33.24, 3.65, 3.840e+02, 1.920e+01, 2.533e+02, 1.267e+01, 1.096e+25, 5.479e+23,
7992.5, 3.633e+17, 4.002e+16, 2116.0, 2.29, 4.00, 33.21, 3.66, 3.832e+02, 1.916e+01, 2.532e+02, 1.266e+01, 1.094e+25, 5.470e+23,
8007.5, 3.652e+17, 4.017e+16, 2116.0, 2.31, 4.00, 33.44, 3.68, 3.824e+02, 1.912e+01, 2.531e+02, 1.265e+01, 1.092e+25, 5.461e+23,
8022.5, 3.676e+17, 4.033e+16, 2116.0, 2.32, 4.00, 33.71, 3.70, 3.816e+02, 1.908e+01, 2.530e+02, 1.265e+01, 1.091e+25, 5.453e+23,
8037.5, 3.696e+17, 4.049e+16, 2116.0, 2.33, 4.00, 33.94, 3.72, 3.808e+02, 1.904e+01, 2.528e+02, 1.264e+01, 1.089e+25, 5.444e+23,
8052.5, 3.701e+17, 4.063e+16, 2116.0, 2.35, 4.00, 34.05, 3.74, 3.800e+02, 1.900e+01, 2.527e+02, 1.264e+01, 1.087e+25, 5.435e+23,
8067.5, 3.702e+17, 4.076e+16, 2116.0, 2.37, 4.00, 34.10, 3.76, 3.792e+02, 1.896e+01, 2.526e+02, 1.263e+01, 1.085e+25, 5.427e+23,
8082.5, 3.707e+17, 4.089e+16, 2116.0, 2.39, 4.00, 34.21, 3.77, 3.784e+02, 1.892e+01, 2.525e+02, 1.262e+01, 1.084e+25, 5.418e+23,
8097.5, 3.720e+17, 4.105e+16, 2116.0, 2.41, 4.00, 34.38, 3.79, 3.776e+02, 1.888e+01, 2.524e+02, 1.262e+01, 1.082e+25, 5.409e+23,
8112.5, 3.729e+17, 4.119e+16, 2116.0, 2.43, 4.00, 34.52, 3.81, 3.768e+02, 1.884e+01, 2.522e+02, 1.261e+01, 1.080e+25, 5.401e+23,
8127.5, 3.733e+17, 4.133e+16, 2113.9, 2.45, 4.00, 34.62, 3.83, 3.760e+02, 1.880e+01, 2.521e+02, 1.261e+01, 1.078e+25, 5.392e+23,
8142.5, 3.735e+17, 4.146e+16, 2113.9, 2.47, 4.00, 34.69, 3.85, 3.752e+02, 1.876e+01, 2.520e+02, 1.260e+01, 1.077e+25, 5.383e+23,
8157.5, 3.729e+17, 4.158e+16, 2113.9, 2.50, 4.00, 34.69, 3.87, 3.744e+02, 1.872e+01, 2.519e+02, 1.259e+01, 1.075e+25, 5.375e+23,
8172.5, 3.731e+17, 4.173e+16, 2116.0, 2.52, 4.00, 34.78, 3.89, 3.733e+02, 1.867e+01, 2.518e+02, 1.259e+01, 1.073e+25, 5.363e+23,
8187.5, 3.737e+17, 4.189e+16, 2116.0, 2.54, 4.00, 34.89, 3.91, 3.727e+02, 1.863e+01, 2.517e+02, 1.259e+01, 1.071e+25, 5.355e+23,
8202.5, 3.742e+17, 4.206e+16, 2116.0, 2.56, 4.00, 34.99, 3.93, 3.720e+02, 1.860e+01, 2.516e+02, 1.258e+01, 1.069e+25, 5.347e+23,
8217.5, 3.740e+17, 4.221e+16, 2116.0, 2.59, 4.00, 35.02, 3.95, 3.713e+02, 1.856e+01, 2.515e+02, 1.258e+01, 1.068e+25, 5.339e+23,
8232.5, 3.730e+17, 4.234e+16, 2116.0, 2.62, 4.00, 34.98, 3.97, 3.706e+02, 1.853e+01, 2.514e+02, 1.257e+01, 1.066e+25, 5.331e+23,
8247.5, 3.725e+17, 4.247e+16, 2116.0, 2.65, 4.00, 34.99, 3.99, 3.699e+02, 1.850e+01, 2.513e+02, 1.256e+01, 1.065e+25, 5.323e+23,
8262.5, 3.726e+17, 4.263e+16, 2116.0, 2.67, 4.00, 35.05, 4.01, 3.693e+02, 1.846e+01, 2.512e+02, 1.256e+01, 1.063e+25, 5.315e+23,
8277.5, 3.720e+17, 4.276e+16, 2116.0, 2.70, 4.00, 35.04, 4.03, 3.686e+02, 1.843e+01, 2.511e+02, 1.255e+01, 1.061e+25, 5.307e+23,
8292.5, 3.699e+17, 4.286e+16, 2113.9, 2.74, 4.00, 34.90, 4.04, 3.679e+02, 1.839e+01, 2.510e+02, 1.255e+01, 1.060e+25, 5.299e+23,
8307.5, 3.671e+17, 4.296e+16, 2113.9, 2.78, 4.00, 34.69, 4.06, 3.672e+02, 1.836e+01, 2.509e+02, 1.254e+01, 1.058e+25, 5.291e+23,
8322.5, 3.651e+17, 4.308e+16, 2116.0, 2.81, 4.00, 34.55, 4.08, 3.665e+02, 1.833e+01, 2.508e+02, 1.254e+01, 1.057e+25, 5.283e+23,
8337.5, 3.663e+17, 4.330e+16, 2116.0, 2.84, 4.00, 34.71, 4.10, 3.658e+02, 1.829e+01, 2.507e+02, 1.253e+01, 1.055e+25, 5.275e+23,
8352.5, 3.685e+17, 4.356e+16, 2116.0, 2.85, 4.00, 34.98, 4.14, 3.652e+02, 1.826e+01, 2.506e+02, 1.253e+01, 1.053e+25, 5.267e+23,
8367.5, 3.688e+17, 4.375e+16, 2113.9, 2.88, 4.00, 35.06, 4.16, 3.645e+02, 1.822e+01, 2.505e+02, 1.252e+01, 1.052e+25, 5.259e+23,
8382.5, 3.682e+17, 4.393e+16, 2113.9, 2.91, 4.00, 35.05, 4.18, 3.638e+02, 1.819e+01, 2.503e+02, 1.252e+01, 1.050e+25, 5.251e+23,
8397.5, 3.666e+17, 4.408e+16, 2116.0, 2.95, 4.00, 34.96, 4.20, 3.631e+02, 1.816e+01, 2.502e+02, 1.251e+01, 1.049e+25, 5.244e+23,
8412.5, 3.646e+17, 4.422e+16, 2113.9, 2.99, 4.00, 34.82, 4.22, 3.624e+02, 1.812e+01, 2.501e+02, 1.251e+01, 1.047e+25, 5.236e+23,
8427.5, 3.626e+17, 4.435e+16, 2113.9, 3.04, 4.00, 34.68, 4.24, 3.617e+02, 1.809e+01, 2.500e+02, 1.250e+01, 1.046e+25, 5.228e+23,
8442.5, 3.622e+17, 4.454e+16, 2116.0, 3.06, 4.00, 34.70, 4.27, 3.611e+02, 1.805e+01, 2.499e+02, 1.250e+01, 1.044e+25, 5.220e+23,
8457.5, 3.648e+17, 4.482e+16, 2116.0, 3.08, 4.00, 34.99, 4.30, 3.604e+02, 1.802e+01, 2.498e+02, 1.249e+01, 1.042e+25, 5.212e+23,
8472.5, 3.673e+17, 4.511e+16, 2116.0, 3.09, 4.00, 35.29, 4.33, 3.597e+02, 1.798e+01, 2.497e+02, 1.249e+01, 1.041e+25, 5.204e+23,
8487.5, 3.672e+17, 4.532e+16, 2116.0, 3.12, 4.00, 35.34, 4.36, 3.590e+02, 1.795e+01, 2.496e+02, 1.248e+01, 1.039e+25, 5.196e+23,
8502.5, 3.669e+17, 4.553e+16, 2116.0, 3.15, 4.00, 35.36, 4.39, 3.583e+02, 1.792e+01, 2.495e+02, 1.248e+01, 1.038e+25, 5.188e+23,
8517.5, 3.669e+17, 4.576e+16, 2116.0, 3.19, 4.00, 35.42, 4.42, 3.577e+02, 1.788e+01, 2.494e+02, 1.247e+01, 1.036e+25, 5.180e+23,
8532.5, 3.664e+17, 4.597e+16, 2116.0, 3.22, 4.00, 35.42, 4.44, 3.570e+02, 1.785e+01, 2.493e+02, 1.246e+01, 1.034e+25, 5.172e+23,
8547.5, 3.653e+17, 4.616e+16, 2116.0, 3.26, 4.00, 35.37, 4.47, 3.563e+02, 1.781e+01, 2.492e+02, 1.246e+01, 1.033e+25, 5.164e+23,
8562.5, 3.648e+17, 4.637e+16, 2116.0, 3.29, 4.00, 35.38, 4.50, 3.556e+02, 1.778e+01, 2.491e+02, 1.245e+01, 1.031e+25, 5.156e+23,
8577.5, 3.655e+17, 4.664e+16, 2116.0, 3.32, 4.00, 35.50, 4.53, 3.549e+02, 1.775e+01, 2.490e+02, 1.245e+01, 1.030e+25, 5.148e+23,
8592.5, 3.671e+17, 4.695e+16, 2116.0, 3.34, 4.00, 35.72, 4.57, 3.542e+02, 1.771e+01, 2.489e+02, 1.244e+01, 1.028e+25, 5.140e+23,
8607.5, 3.699e+17, 4.728e+16, 2116.0, 3.36, 4.00, 36.04, 4.61, 3.536e+02, 1.768e+01, 2.488e+02, 1.244e+01, 1.026e+25, 5.132e+23,
8622.5, 3.722e+17, 4.761e+16, 2116.0, 3.38, 4.00, 36.32, 4.65, 3.529e+02, 1.764e+01, 2.487e+02, 1.243e+01, 1.025e+25, 5.124e+23,
8637.5, 3.727e+17, 4.788e+16, 2109.6, 3.41, 4.00, 36.43, 4.68, 3.522e+02, 1.761e+01, 2.486e+02, 1.243e+01, 1.023e+25, 5.116e+23,
8652.5, 3.709e+17, 4.807e+16, 2107.5, 3.46, 4.00, 36.30, 4.71, 3.515e+02, 1.758e+01, 2.485e+02, 1.242e+01, 1.022e+25, 5.108e+23,
8667.5, 3.698e+17, 4.828e+16, 2109.6, 3.50, 4.00, 36.25, 4.73, 3.508e+02, 1.754e+01, 2.483e+02, 1.242e+01, 1.020e+25, 5.100e+23,
8682.5, 3.692e+17, 4.851e+16, 2111.8, 3.53, 4.00, 36.25, 4.76, 3.501e+02, 1.751e+01, 2.482e+02, 1.241e+01, 1.018e+25, 5.092e+23,
8697.5, 3.694e+17, 4.877e+16, 2113.9, 3.56, 4.00, 36.33, 4.80, 3.495e+02, 1.747e+01, 2.481e+02, 1.241e+01, 1.017e+25, 5.084e+23,
8712.5, 3.719e+17, 4.914e+16, 2116.0, 3.58, 4.00, 36.63, 4.84, 3.488e+02, 1.744e+01, 2.480e+02, 1.240e+01, 1.015e+25, 5.076e+23,
8727.5, 3.761e+17, 4.959e+16, 2116.0, 3.58, 4.00, 37.11, 4.89, 3.481e+02, 1.741e+01, 2.479e+02, 1.240e+01, 1.014e+25, 5.068e+23,
8742.5, 3.796e+17, 5.001e+16, 2113.9, 3.60, 4.00, 37.51, 4.94, 3.474e+02, 1.737e+01, 2.478e+02, 1.239e+01, 1.012e+25, 5.060e+23,
8757.5, 3.796e+17, 5.030e+16, 2113.9, 3.63, 4.00, 37.57, 4.98, 3.467e+02, 1.734e+01, 2.477e+02, 1.239e+01, 1.010e+25, 5.052e+23,
8772.5, 3.796e+17, 5.058e+16, 2113.9, 3.67, 4.00, 37.62, 5.01, 3.461e+02, 1.730e+01, 2.476e+02, 1.238e+01, 1.009e+25, 5.044e+23,
8787.5, 3.813e+17, 5.094e+16, 2116.0, 3.69, 4.00, 37.86, 5.06, 3.454e+02, 1.727e+01, 2.475e+02, 1.238e+01, 1.007e+25, 5.036e+23,
